,px,black spot,scratch,wool,all
0,0.0,1.0,1.0,0.7448979591836735,0.914965986394558
1,0.001001001001001001,1.0,1.0,0.7448979591836735,0.914965986394558
2,0.002002002002002002,1.0,1.0,0.7448979591836735,0.914965986394558
3,0.003003003003003003,1.0,1.0,0.7448979591836735,0.914965986394558
4,0.004004004004004004,1.0,1.0,0.7448979591836735,0.914965986394558
5,0.005005005005005005,1.0,1.0,0.7448979591836735,0.914965986394558
6,0.006006006006006006,1.0,1.0,0.7448979591836735,0.914965986394558
7,0.007007007007007007,1.0,1.0,0.7448979591836735,0.914965986394558
8,0.008008008008008008,1.0,1.0,0.7448979591836735,0.914965986394558
9,0.009009009009009009,1.0,1.0,0.7448979591836735,0.914965986394558
10,0.01001001001001001,1.0,1.0,0.7448979591836735,0.914965986394558
11,0.011011011011011011,1.0,1.0,0.7448979591836735,0.914965986394558
12,0.012012012012012012,1.0,1.0,0.7448979591836735,0.914965986394558
13,0.013013013013013013,1.0,1.0,0.7448979591836735,0.914965986394558
14,0.014014014014014014,1.0,1.0,0.7448979591836735,0.914965986394558
15,0.015015015015015015,1.0,1.0,0.7448979591836735,0.914965986394558
16,0.016016016016016016,1.0,1.0,0.7448979591836735,0.914965986394558
17,0.017017017017017015,1.0,1.0,0.7448979591836735,0.914965986394558
18,0.018018018018018018,1.0,1.0,0.7448979591836735,0.914965986394558
19,0.01901901901901902,1.0,1.0,0.7448979591836735,0.914965986394558
20,0.02002002002002002,1.0,1.0,0.7448979591836735,0.914965986394558
21,0.02102102102102102,1.0,1.0,0.7448979591836735,0.914965986394558
22,0.022022022022022022,1.0,1.0,0.7448979591836735,0.914965986394558
23,0.023023023023023025,1.0,1.0,0.7448979591836735,0.914965986394558
24,0.024024024024024024,1.0,1.0,0.7448979591836735,0.914965986394558
25,0.025025025025025023,1.0,1.0,0.7448979591836735,0.914965986394558
26,0.026026026026026026,1.0,1.0,0.7448979591836735,0.914965986394558
27,0.02702702702702703,1.0,1.0,0.7448979591836735,0.914965986394558
28,0.028028028028028028,1.0,1.0,0.7448979591836735,0.914965986394558
29,0.029029029029029027,1.0,1.0,0.7448979591836735,0.914965986394558
30,0.03003003003003003,1.0,1.0,0.7448979591836735,0.914965986394558
31,0.031031031031031032,1.0,1.0,0.7448979591836735,0.914965986394558
32,0.03203203203203203,1.0,1.0,0.7448979591836735,0.914965986394558
33,0.03303303303303303,1.0,1.0,0.7448979591836735,0.914965986394558
34,0.03403403403403403,1.0,1.0,0.7448979591836735,0.914965986394558
35,0.035035035035035036,1.0,1.0,0.7448979591836735,0.914965986394558
36,0.036036036036036036,1.0,1.0,0.7448979591836735,0.914965986394558
37,0.037037037037037035,1.0,1.0,0.7448979591836735,0.914965986394558
38,0.03803803803803804,1.0,1.0,0.7448979591836735,0.914965986394558
39,0.03903903903903904,1.0,1.0,0.7448979591836735,0.914965986394558
40,0.04004004004004004,1.0,1.0,0.7448979591836735,0.914965986394558
41,0.04104104104104104,1.0,1.0,0.7448979591836735,0.914965986394558
42,0.04204204204204204,1.0,1.0,0.7448979591836735,0.914965986394558
43,0.043043043043043044,1.0,1.0,0.7448979591836735,0.914965986394558
44,0.044044044044044044,1.0,1.0,0.7448979591836735,0.914965986394558
45,0.04504504504504504,1.0,1.0,0.7448979591836735,0.914965986394558
46,0.04604604604604605,1.0,1.0,0.7448979591836735,0.914965986394558
47,0.04704704704704705,1.0,1.0,0.7448979591836735,0.914965986394558
48,0.04804804804804805,1.0,1.0,0.7448979591836735,0.914965986394558
49,0.04904904904904905,1.0,1.0,0.7448979591836735,0.914965986394558
50,0.050050050050050046,1.0,1.0,0.7448979591836735,0.914965986394558
51,0.05105105105105105,1.0,1.0,0.7448979591836735,0.914965986394558
52,0.05205205205205205,1.0,1.0,0.7448979591836735,0.914965986394558
53,0.05305305305305305,1.0,1.0,0.7448979591836735,0.914965986394558
54,0.05405405405405406,1.0,1.0,0.7448979591836735,0.914965986394558
55,0.055055055055055056,1.0,1.0,0.7448979591836735,0.914965986394558
56,0.056056056056056056,1.0,1.0,0.7448979591836735,0.914965986394558
57,0.057057057057057055,1.0,1.0,0.7448979591836735,0.914965986394558
58,0.058058058058058054,1.0,1.0,0.7448979591836735,0.914965986394558
59,0.05905905905905906,1.0,1.0,0.7448979591836735,0.914965986394558
60,0.06006006006006006,1.0,1.0,0.7448979591836735,0.914965986394558
61,0.06106106106106106,1.0,1.0,0.7448979591836735,0.914965986394558
62,0.062062062062062065,1.0,1.0,0.7448979591836735,0.914965986394558
63,0.06306306306306306,1.0,1.0,0.7448979591836735,0.914965986394558
64,0.06406406406406406,1.0,1.0,0.7448979591836735,0.914965986394558
65,0.06506506506506507,1.0,1.0,0.7448979591836735,0.914965986394558
66,0.06606606606606606,1.0,1.0,0.7448979591836735,0.914965986394558
67,0.06706706706706707,1.0,1.0,0.7448979591836735,0.914965986394558
68,0.06806806806806806,1.0,1.0,0.7448979591836735,0.914965986394558
69,0.06906906906906907,1.0,1.0,0.7448979591836735,0.914965986394558
70,0.07007007007007007,1.0,1.0,0.7448979591836735,0.914965986394558
71,0.07107107107107107,1.0,1.0,0.7448979591836735,0.914965986394558
72,0.07207207207207207,1.0,1.0,0.7448979591836735,0.914965986394558
73,0.07307307307307308,1.0,1.0,0.7448979591836735,0.914965986394558
74,0.07407407407407407,1.0,1.0,0.7448979591836735,0.914965986394558
75,0.07507507507507508,1.0,1.0,0.7448979591836735,0.914965986394558
76,0.07607607607607608,1.0,1.0,0.7448979591836735,0.914965986394558
77,0.07707707707707707,1.0,1.0,0.7448979591836735,0.914965986394558
78,0.07807807807807808,1.0,1.0,0.7448979591836735,0.914965986394558
79,0.07907907907907907,1.0,1.0,0.7448979591836735,0.914965986394558
80,0.08008008008008008,1.0,1.0,0.7448979591836735,0.914965986394558
81,0.08108108108108109,1.0,1.0,0.7448979591836735,0.914965986394558
82,0.08208208208208208,1.0,1.0,0.7448979591836735,0.914965986394558
83,0.08308308308308308,1.0,1.0,0.7448979591836735,0.914965986394558
84,0.08408408408408408,1.0,1.0,0.7448979591836735,0.914965986394558
85,0.08508508508508508,1.0,1.0,0.7448979591836735,0.914965986394558
86,0.08608608608608609,1.0,1.0,0.7448979591836735,0.914965986394558
87,0.08708708708708708,1.0,1.0,0.7448979591836735,0.914965986394558
88,0.08808808808808809,1.0,1.0,0.7448979591836735,0.914965986394558
89,0.0890890890890891,1.0,1.0,0.7448979591836735,0.914965986394558
90,0.09009009009009009,1.0,1.0,0.7448979591836735,0.914965986394558
91,0.09109109109109109,1.0,1.0,0.7448979591836735,0.914965986394558
92,0.0920920920920921,1.0,1.0,0.7448979591836735,0.914965986394558
93,0.09309309309309309,1.0,1.0,0.7448979591836735,0.914965986394558
94,0.0940940940940941,1.0,1.0,0.7448979591836735,0.914965986394558
95,0.09509509509509509,1.0,1.0,0.7448979591836735,0.914965986394558
96,0.0960960960960961,1.0,1.0,0.7448979591836735,0.914965986394558
97,0.0970970970970971,1.0,1.0,0.7448979591836735,0.914965986394558
98,0.0980980980980981,1.0,1.0,0.7448979591836735,0.914965986394558
99,0.0990990990990991,1.0,1.0,0.7448979591836735,0.914965986394558
100,0.10010010010010009,1.0,1.0,0.7448979591836735,0.914965986394558
101,0.1011011011011011,1.0,1.0,0.7448979591836735,0.914965986394558
102,0.1021021021021021,1.0,1.0,0.7448979591836735,0.914965986394558
103,0.1031031031031031,1.0,1.0,0.7448979591836735,0.914965986394558
104,0.1041041041041041,1.0,1.0,0.7448979591836735,0.914965986394558
105,0.10510510510510511,1.0,1.0,0.7448979591836735,0.914965986394558
106,0.1061061061061061,1.0,1.0,0.7448979591836735,0.914965986394558
107,0.10710710710710711,1.0,1.0,0.7448979591836735,0.914965986394558
108,0.10810810810810811,1.0,1.0,0.7448979591836735,0.914965986394558
109,0.1091091091091091,1.0,1.0,0.7448979591836735,0.914965986394558
110,0.11011011011011011,1.0,1.0,0.7448979591836735,0.914965986394558
111,0.1111111111111111,1.0,1.0,0.7448979591836735,0.914965986394558
112,0.11211211211211211,1.0,1.0,0.7448979591836735,0.914965986394558
113,0.11311311311311312,1.0,1.0,0.7448979591836735,0.914965986394558
114,0.11411411411411411,1.0,1.0,0.7448979591836735,0.914965986394558
115,0.11511511511511512,1.0,1.0,0.7448979591836735,0.914965986394558
116,0.11611611611611611,1.0,1.0,0.7448979591836735,0.914965986394558
117,0.11711711711711711,1.0,1.0,0.7448979591836735,0.914965986394558
118,0.11811811811811812,1.0,1.0,0.7448979591836735,0.914965986394558
119,0.11911911911911911,1.0,1.0,0.7448979591836735,0.914965986394558
120,0.12012012012012012,1.0,1.0,0.7448979591836735,0.914965986394558
121,0.12112112112112113,1.0,1.0,0.7448979591836735,0.914965986394558
122,0.12212212212212212,1.0,1.0,0.7448979591836735,0.914965986394558
123,0.12312312312312312,1.0,1.0,0.7448979591836735,0.914965986394558
124,0.12412412412412413,1.0,1.0,0.7448979591836735,0.914965986394558
125,0.12512512512512514,1.0,1.0,0.7448979591836735,0.914965986394558
126,0.12612612612612611,1.0,1.0,0.7448979591836735,0.914965986394558
127,0.12712712712712712,1.0,1.0,0.7448979591836735,0.914965986394558
128,0.12812812812812813,1.0,1.0,0.7448979591836735,0.914965986394558
129,0.12912912912912913,1.0,1.0,0.7448979591836735,0.914965986394558
130,0.13013013013013014,1.0,1.0,0.7448979591836735,0.914965986394558
131,0.13113113113113112,1.0,1.0,0.7448979591836735,0.914965986394558
132,0.13213213213213212,1.0,1.0,0.7448979591836735,0.914965986394558
133,0.13313313313313313,1.0,1.0,0.7448979591836735,0.914965986394558
134,0.13413413413413414,1.0,1.0,0.7448979591836735,0.914965986394558
