,px,black spot,scratch,wool,all
0,0.0,0.06437768240343347,0.08881199538638984,0.06853526220614828,0.07390831333199054
1,0.001001001001001001,0.06437768240343347,0.08881199538638984,0.06853526220614828,0.07390831333199054
2,0.002002002002002002,0.0884931327215613,0.14729135386292566,0.09368272492090496,0.10982240383513064
3,0.003003003003003003,0.10646303649522197,0.19654219318379473,0.11230750078717096,0.13843757682206256
4,0.004004004004004004,0.12120979939707198,0.23892758400644148,0.12624273188691115,0.1621267050968082
5,0.005005005005005005,0.13648141157901628,0.2785330371330863,0.13851145890447317,0.1845086358721919
6,0.006006006006006006,0.15172275374521582,0.3106714355995635,0.1494483228338381,0.20394750405953913
7,0.007007007007007007,0.16415580938970228,0.3414550400202689,0.158092098631556,0.22123431601384236
8,0.008008008008008008,0.17854519978513395,0.36855480862197676,0.16445125968615573,0.2371837560310888
9,0.009009009009009009,0.19039220078046698,0.3921100954933234,0.17078320479773926,0.2510951670238432
10,0.01001001001001001,0.20232473066593204,0.40775697473774086,0.17756800503317285,0.2625499034789486
11,0.011011011011011011,0.2147322903117951,0.43524303995471747,0.18329861869728464,0.2777579829879324
12,0.012012012012012012,0.22596681320183343,0.45206949395343027,0.1900708437430873,0.28936905029945037
13,0.013013013013013013,0.2363145722650349,0.46689908177084294,0.19758233100296507,0.300265328346281
14,0.014014014014014014,0.2474999129758516,0.48339976343956675,0.2028972529355515,0.31126564311698995
15,0.015015015015015015,0.25772422723746335,0.4946793736492992,0.2078003121376745,0.32006797100814566
16,0.016016016016016016,0.26652138251324364,0.5075231949545451,0.21333539487644734,0.32912665744807873
17,0.017017017017017015,0.2758769453181233,0.5191491032908023,0.21847274831131844,0.337832932306748
18,0.018018018018018018,0.2872481949045889,0.5317647492599682,0.22319236648363974,0.3474017702160656
19,0.01901901901901902,0.29871706788226227,0.5403889484132136,0.22960014267356776,0.35623538632301455
20,0.02002002002002002,0.31163500425210333,0.5439821713949076,0.234166895159764,0.36326135693559164
21,0.02102102102102102,0.32291132957218194,0.5491396916779147,0.2386891116539256,0.37024671096800743
22,0.022022022022022022,0.33366573922570486,0.5546025272387255,0.24356034533036516,0.3772762039315985
23,0.023023023023023025,0.3405647207825442,0.557367403059998,0.24428355573590313,0.38073855985948174
24,0.024024024024024024,0.35225810677175606,0.5594804268818414,0.24792833025132896,0.3865556213016421
25,0.025025025025025023,0.3601532237037736,0.5620653629334593,0.2509800455472513,0.39106621072816145
26,0.026026026026026026,0.37049589281048323,0.5701961108487262,0.2527695654168186,0.3978205230253427
27,0.02702702702702703,0.37861065416145184,0.5762098712673739,0.2579481038276628,0.40425620975216287
28,0.028028028028028028,0.38919031497955087,0.5845095061579682,0.2621390486330407,0.41194628992351995
29,0.029029029029029027,0.39747674610599204,0.5929210265302185,0.26574200098233625,0.4187132578728489
30,0.03003003003003003,0.4042022419017741,0.6011990231060248,0.2673731433358858,0.4242581361145616
31,0.031031031031031032,0.4072789129157243,0.6089130631418448,0.2702112597139895,0.4288010785905196
32,0.03203203203203203,0.4151774979488012,0.608146190897531,0.274523985726121,0.4326158915241511
33,0.03303303303303303,0.4217649539933791,0.6137513290517149,0.2794471495987918,0.4383211442146286
34,0.03403403403403403,0.43202589629832433,0.6228276883983669,0.28401511693191567,0.44628956720953555
35,0.035035035035035036,0.44786314016173895,0.6332800095520073,0.28625173548710403,0.45579829506695013
36,0.036036036036036036,0.4633917757332877,0.6414520269283286,0.2883970941622619,0.4644136322746261
37,0.037037037037037035,0.47455498114180955,0.6441471130173467,0.2904312949594325,0.4697111297061963
38,0.03803803803803804,0.4840229222830614,0.6450373651976232,0.29437603866142226,0.47447877538070227
39,0.03903903903903904,0.49312435212517114,0.6483723639317096,0.2980915990291146,0.4798627716953318
40,0.04004004004004004,0.5024256198790338,0.650432334630741,0.3009467710903969,0.48460157520005726
41,0.04104104104104104,0.5164919220099259,0.6538327730799459,0.30290811727145134,0.49107760412044105
42,0.04204204204204204,0.5248357005412976,0.6591432883226196,0.30494462548379175,0.4963078714492363
43,0.043043043043043044,0.5289033728348774,0.6653126925050219,0.30800706528721755,0.5007410435423723
44,0.044044044044044044,0.5403240292593294,0.6678242132767749,0.30979273380840533,0.5059803254481698
45,0.04504504504504504,0.5479392408730654,0.6780420956011527,0.31432759190672876,0.5134363094603157
46,0.04604604604604605,0.5540763678700211,0.6834039796728559,0.31699603114372665,0.5181587928955346
47,0.04704704704704705,0.5614315495881295,0.6846836042607612,0.31802770192904173,0.5213809519259774
48,0.04804804804804805,0.5702766541152652,0.6858737615505114,0.3202060990951114,0.5254521715869627
49,0.04904904904904905,0.5752721484573659,0.6876418632407325,0.32299468023204525,0.5286362306433813
50,0.050050050050050046,0.58101534181718,0.6906133449845036,0.3231565928823568,0.5315950932280135
51,0.05105105105105105,0.5947034997933274,0.6973620231291958,0.32614647297057553,0.5394039986310329
52,0.05205205205205205,0.6071902150090063,0.7003040944255952,0.3269918213473522,0.5448287102606512
53,0.05305305305305305,0.6122755128165328,0.7060673011060501,0.3297019324816334,0.5493482488014054
54,0.05405405405405406,0.6174820929201931,0.7101692466298443,0.33080247600558915,0.5528179385185422
55,0.055055055055055056,0.6250047746421656,0.7115715086131487,0.3326139937313674,0.5563967589955606
56,0.056056056056056056,0.633758383244654,0.7095615098916259,0.33429396318437493,0.5592046187735517
57,0.057057057057057055,0.6415229276787847,0.7110233852757342,0.336353968761551,0.5629667605720233
58,0.058058058058058054,0.6475643730347593,0.7172876357263207,0.33745821270614296,0.5674367404890743
59,0.05905905905905906,0.6568772265235439,0.7218311049764846,0.3426887758868602,0.5737990357956295
60,0.06006006006006006,0.6648036034227193,0.7245787849117185,0.3460582518706025,0.5784802134016801
61,0.06106106106106106,0.6709070015271685,0.7281679044438434,0.34821893618978855,0.5824312807202668
62,0.062062062062062065,0.6780649545884706,0.7311170088713244,0.351423939640977,0.5868686343669239
63,0.06306306306306306,0.6847752712060128,0.7353458338874359,0.35466022066286346,0.591593775252104
64,0.06406406406406406,0.6880712380791335,0.7373538423937581,0.3567529253771504,0.5940593352833473
65,0.06506506506506507,0.6929293521524368,0.7393354213928318,0.35700191787548824,0.5964222304735857
66,0.06606606606606606,0.6999318492728619,0.7412276914133402,0.3594493476043666,0.6002029627635229
67,0.06706706706706707,0.7009230323483623,0.7445159983981315,0.3617039262994344,0.6023809856819761
68,0.06806806806806806,0.702061455899019,0.7471981329926807,0.36330650832837263,0.6041886990733575
69,0.06906906906906907,0.710016774096653,0.7484803997499364,0.36644881681107966,0.6083153302192231
70,0.07007007007007007,0.7220703223712375,0.7529094527140489,0.36899589223925,0.6146585557748455
71,0.07107107107107107,0.7327415196689557,0.754457769602968,0.370343070017148,0.6191807864296905
72,0.07207207207207207,0.7380604698339917,0.7555052884441885,0.3727169245956441,0.6220942276246081
73,0.07307307307307308,0.7407496157666472,0.75951976283489,0.37581334703058916,0.625360908544042
74,0.07407407407407407,0.7420915868154864,0.7630745817368074,0.37716133188622475,0.6274425001461729
